183.04,20.68,162.31,9,0.000038204,true
191.73,20.58,171.10,9,0.000068134,true
222.49,20.70,201.75,11,0.000036900,true
313.51,20.52,292.94,16,0.000070427,true
341.01,20.54,320.40,17,0.000091359,true
427.42,20.62,406.74,22,0.000075525,true
278.11,20.12,257.94,14,0.000090052,true
207.75,19.62,188.08,10,0.000079210,true
167.25,20.24,146.97,8,0.000065349,true
221.10,21.59,199.45,11,0.000077135,true
353.34,20.78,332.41,18,0.000054768,true
186.92,20.69,166.19,9,0.000099620,true
279.87,24.94,254.85,14,0.000043671,true
574.30,24.86,549.38,30,0.000089599,true
151.90,20.70,131.15,7,0.000045647,true
301.11,22.06,279.00,15,0.000083955,true
154.42,20.73,133.63,7,0.000076354,true
232.05,18.72,213.28,12,0.000071654,true
151.10,20.23,130.83,7,0.000046780,true
187.09,20.66,166.38,9,0.000049187,true
116.68,26.38,90.25,5,0.000065977,true
226.91,20.67,206.20,11,0.000017936,true
151.29,20.59,130.66,7,0.000030672,true
187.97,20.76,167.16,9,0.000045954,true
326.50,20.63,305.80,16,0.000096295,true
256.19,20.41,235.73,13,0.000086216,true
203.00,20.75,182.21,10,0.000050763,true
188.51,24.90,163.57,9,0.000060951,true
153.22,20.60,132.57,7,0.000066513,true
211.05,29.08,181.89,10,0.000031472,true
