116.73,18.56,98.13,5,0.000020195,true
157.92,19.94,137.95,7,0.000063636,true
118.00,19.79,98.12,5,0.000039047,true
179.11,20.99,158.09,8,0.000077183,true
139.74,18.80,120.89,6,0.000058660,true
159.99,18.91,141.05,7,0.000056954,true
129.34,21.00,108.30,5,0.000002557,true
126.09,19.99,106.07,5,0.000008064,true
97.87,18.79,79.06,4,0.000042980,true
223.24,20.75,202.44,10,0.000087881,true
181.77,18.86,162.88,8,0.000050616,true
150.27,19.04,131.13,6,0.000046033,true
175.03,18.84,156.11,8,0.000052077,true
199.03,24.88,174.10,9,0.000063860,true
145.32,19.85,125.45,6,0.000073636,true
187.05,18.82,168.18,8,0.000061197,true
118.35,20.83,97.46,5,0.000081567,true
336.36,18.96,317.37,16,0.000019254,true
203.07,21.49,181.55,9,0.000053619,true
120.79,18.84,101.89,5,0.000047916,true
115.93,18.98,96.91,5,0.000010450,true
98.12,19.80,78.30,4,0.000006698,true
127.36,24.96,102.35,5,0.000075842,true
98.96,19.77,79.17,4,0.000062323,true
211.38,18.82,192.52,9,0.000097310,true
230.28,18.92,211.34,10,0.000093308,true
137.03,19.73,117.26,6,0.000077800,true
183.65,22.00,161.57,8,0.000065767,true
148.97,18.91,130.03,6,0.000055599,true
142.76,20.86,121.88,6,0.000081146,true
126.34,19.84,106.47,5,0.000073759,true
