712.93,19.71,693.18,29,0.000086802,true
473.03,18.66,454.33,19,0.000068394,true
765.78,23.64,742.12,31,0.000059463,true
301.92,20.81,281.08,12,0.000072522,true
360.96,18.74,342.18,14,0.000093563,true
619.48,18.75,600.69,25,0.000052949,true
463.11,18.80,444.28,18,0.000070452,true
582.03,19.70,562.30,24,0.000087047,true
228.54,20.90,207.60,9,0.000078875,true
398.58,18.78,379.78,16,0.000094795,true
378.20,18.92,359.24,15,0.000061357,true
586.30,21.83,564.44,24,0.000061414,true
326.95,24.01,302.92,13,0.000067460,true
278.06,18.82,259.22,11,0.000074821,true
449.98,19.96,429.98,18,0.000090444,true
371.71,18.81,352.85,15,0.000075206,true
1117.76,19.74,1097.99,46,0.000087532,true
462.25,19.76,442.46,19,0.000085038,true
336.45,20.32,316.11,13,0.000070852,true
519.40,20.85,498.51,21,0.000096819,true
874.03,18.97,855.03,36,0.000077412,true
919.83,19.77,900.02,38,0.000058266,true
532.94,19.84,513.06,22,0.000091563,true
358.49,19.90,338.55,14,0.000056055,true
334.46,19.97,314.45,13,0.000051015,true
269.36,25.00,244.29,10,0.000061662,true
305.54,19.97,285.55,12,0.000084530,true
286.01,19.78,266.20,11,0.000062132,true
397.22,19.92,377.27,16,0.000066389,true
362.25,18.98,343.24,14,0.000078399,true
