320.11,19.83,300.25,13,0.000000000,true
401.95,21.35,380.58,17,0.000044679,true
251.97,20.72,231.22,10,0.000000000,true
672.33,19.74,652.54,28,0.000000000,true
279.12,19.75,259.34,11,0.000000000,true
275.20,21.83,253.34,11,0.000092325,true
320.72,19.92,300.76,13,0.000080907,true
221.75,18.85,202.87,9,0.000000000,true
309.52,20.82,288.67,12,0.000000000,true
269.11,18.82,250.26,11,0.000000000,true
300.37,20.07,280.22,12,0.000000000,true
355.43,19.21,336.17,15,0.000092495,true
228.34,23.77,204.54,9,0.000081974,true
346.90,19.97,326.90,14,0.000058871,true
326.45,21.81,304.59,13,0.000000000,true
295.14,20.80,274.30,12,0.000093849,true
383.07,19.79,363.25,16,0.000054383,true
293.64,18.75,274.86,12,0.000022390,true
302.77,19.79,282.95,12,0.000000000,true
586.41,18.84,567.53,25,0.000021973,true
224.85,19.76,205.06,9,0.000040885,true
319.41,18.93,300.44,13,0.000054268,true
448.36,21.77,426.56,19,0.000033985,true
293.73,20.68,273.02,12,0.000024542,true
424.15,19.85,404.26,18,0.000059939,true
451.93,23.11,428.77,19,0.000000000,true
228.94,19.88,209.02,9,0.000044788,true
323.64,19.81,303.79,13,0.000000000,true
231.37,20.70,210.62,9,0.000000000,true
231.16,19.85,211.28,9,0.000021493,true
