5.63,2.77,2.86,8,0.000061482,true
19.22,3.08,16.14,31,0.000067731,true
6.35,3.05,3.30,5,0.000073893,true
7.77,2.93,4.83,9,0.000059498,true
11.09,2.96,8.13,11,0.000056338,true
6.93,2.93,4.00,13,0.000072618,true
8.88,2.73,6.15,24,0.000042709,true
5.96,3.07,2.88,7,0.000022537,true
13.00,2.93,10.07,23,0.000082980,true
9.07,3.10,5.97,8,0.000032557,true
6.81,2.90,3.90,7,0.000063227,true
16.58,2.97,13.61,27,0.000091002,true
15.04,2.95,12.09,29,0.000016136,true
9.80,2.89,6.91,14,0.000073842,true
8.67,3.40,5.27,9,0.000087414,true
9.74,2.91,6.83,10,0.000099164,true
9.10,3.24,5.86,12,0.000037991,true
13.17,3.07,10.10,17,0.000022535,true
10.89,2.93,7.96,16,0.000031021,true
9.86,2.96,6.90,10,0.000088215,true
6.60,2.93,3.67,6,0.000094762,true
13.08,2.90,10.19,22,0.000095016,true
11.32,2.94,8.39,17,0.000057237,true
9.69,2.97,6.72,14,0.000049190,true
8.24,2.85,5.39,6,0.000066502,true
9.82,2.98,6.84,13,0.000039826,true
5.97,3.16,2.81,8,0.000080860,true
11.85,2.86,8.98,16,0.000085742,true
9.69,3.01,6.69,14,0.000081017,true
11.49,2.73,8.76,15,0.000071898,true
