256.62,21.45,235.14,10,0.000078774,true
387.60,19.87,367.69,16,0.000017793,true
670.53,22.82,647.68,28,0.000081326,true
206.32,18.82,187.48,8,0.000018585,true
346.32,18.66,327.62,14,0.000042015,true
204.14,18.99,184.67,8,0.000089916,true
387.50,22.58,364.88,16,0.000074198,true
220.02,18.87,201.11,9,0.000045594,true
455.45,20.02,435.39,19,0.000012357,true
460.82,19.85,440.93,19,0.000027446,true
203.58,20.80,182.74,8,0.000014119,true
410.24,19.97,390.23,17,0.000083508,true
454.18,20.80,433.35,19,0.000023294,true
787.26,29.41,757.80,33,0.000063358,true
753.56,20.80,732.73,32,0.000016272,true
323.74,24.89,298.82,13,0.000050856,true
247.69,21.81,225.85,10,0.000018275,true
692.83,20.22,672.58,29,0.000063058,true
279.40,21.04,258.33,11,0.000008183,true
318.58,19.80,298.73,13,0.000075593,true
445.26,23.88,421.35,18,0.000020075,true
372.13,19.94,352.15,15,0.000074753,true
543.09,19.97,523.09,23,0.000060806,true
312.89,19.83,293.02,13,0.000044354,true
728.92,19.85,709.05,31,0.000059169,true
485.83,19.79,466.01,20,0.000081369,true
410.77,20.84,389.87,17,0.000058445,true
303.03,19.93,283.06,12,0.000007527,true
243.05,19.93,223.08,10,0.000074507,true
293.62,18.97,274.60,12,0.000045592,true
