259.98,21.93,238.01,12,0.000092154,true
139.82,19.76,120.02,6,0.000037160,true
234.57,21.15,213.38,11,0.000073725,true
165.47,27.03,137.99,7,0.000041651,true
722.82,19.80,702.99,36,0.000031686,true
157.13,19.96,137.13,7,0.000099599,true
370.48,20.73,349.72,18,0.000035050,true
503.07,19.73,483.30,25,0.000073414,true
485.21,20.04,465.14,24,0.000019721,true
350.60,19.76,330.79,17,0.000072607,true
121.36,20.77,100.56,5,0.000093043,true
182.89,19.69,163.17,8,0.000069110,true
416.17,18.94,397.20,20,0.000079222,true
318.45,18.84,299.56,15,0.000088545,true
295.50,20.05,275.41,14,0.000020590,true
725.82,18.89,706.89,35,0.000076355,true
179.15,20.06,159.03,8,0.000096709,true
350.71,18.76,331.92,17,0.000066254,true
114.96,20.75,94.15,5,0.000044566,true
635.97,19.99,615.94,31,0.000028808,true
513.84,19.93,493.88,25,0.000093290,true
274.79,20.82,253.93,13,0.000086847,true
683.30,30.01,653.25,33,0.000044041,true
240.86,19.72,221.11,10,0.000094997,true
141.92,19.03,122.86,6,0.000084474,true
434.04,21.40,412.61,21,0.000092689,true
259.19,20.93,238.23,12,0.000097949,true
116.81,20.83,95.94,5,0.000074173,true
206.53,19.99,186.09,9,0.000098219,true
218.06,20.52,197.51,10,0.000036383,true
