306.94,29.84,277.06,15,0.000076258,true
217.97,22.26,195.26,10,0.000070292,true
133.33,19.78,113.52,6,0.000088993,true
659.53,18.82,640.67,34,0.000034854,true
130.09,18.77,111.29,6,0.000038353,true
162.01,20.81,141.16,7,0.000061021,true
130.06,19.79,110.25,6,0.000051168,true
225.59,19.92,205.64,11,0.000043996,true
446.42,20.25,426.14,22,0.000069257,true
223.48,18.98,204.47,11,0.000066773,true
253.86,18.97,234.86,12,0.000071897,true
171.27,19.77,151.46,8,0.000031267,true
135.60,21.93,113.62,6,0.000072803,true
117.95,18.82,99.10,5,0.000023394,true
323.11,19.96,303.11,16,0.000059155,true
156.66,22.55,134.08,7,0.000076831,true
468.12,20.09,447.99,23,0.000078724,true
439.45,20.74,418.68,22,0.000074198,true
123.00,19.79,103.17,5,0.000029543,true
430.31,19.82,410.45,22,0.000010660,true
139.80,21.17,118.56,6,0.000057344,true
170.93,19.73,151.16,8,0.000035219,true
459.37,20.99,438.35,23,0.000087651,true
348.33,19.96,328.34,17,0.000056713,true
341.02,19.95,321.01,17,0.000056816,true
162.65,20.43,142.19,7,0.000029623,true
352.07,19.77,332.26,17,0.000063548,true
194.05,19.80,174.22,9,0.000011911,true
160.08,20.75,139.29,7,0.000026854,true
533.95,19.90,514.01,27,0.000033190,true
