138.08,24.62,113.42,6,0.000096213,true
132.42,18.98,113.41,6,0.000037666,true
225.49,23.55,201.91,11,0.000064841,true
306.46,18.77,287.66,15,0.000089345,true
265.47,22.11,243.32,13,0.000093615,true
153.22,20.91,132.29,7,0.000061003,true
223.20,19.84,203.33,11,0.000078351,true
95.10,18.87,76.20,4,0.000047401,true
131.36,18.80,112.52,6,0.000041823,true
169.19,21.66,147.50,8,0.000071857,true
197.27,19.75,177.49,9,0.000089586,true
195.65,19.80,175.83,9,0.000058895,true
197.65,23.51,174.11,9,0.000058444,true
195.78,19.03,176.65,9,0.000096202,true
118.93,20.96,97.94,5,0.000018435,true
193.61,24.13,169.46,9,0.000076246,true
158.17,19.03,139.10,7,0.000097002,true
78.72,20.83,57.84,3,0.000010103,true
146.98,20.84,125.91,6,0.000021297,true
119.26,19.90,99.31,5,0.000032050,true
139.10,18.95,120.13,6,0.000049488,true
295.10,19.86,275.21,14,0.000078040,true
152.84,20.07,132.72,7,0.000078957,true
156.67,19.73,136.90,7,0.000034162,true
220.74,19.83,200.87,11,0.000099464,true
176.48,22.02,154.02,8,0.000091839,true
225.94,18.73,207.18,11,0.000078732,true
244.85,19.92,224.91,11,0.000079702,true
154.78,19.85,134.89,7,0.000093534,true
227.46,20.17,207.22,11,0.000077099,true
