352.00,16.50,335.47,14,0.000082760,true
281.12,21.50,259.59,11,0.000053231,true
209.19,18.83,190.32,8,0.000089980,true
453.69,19.78,433.87,18,0.000063334,true
670.92,18.87,652.00,27,0.000087984,true
892.92,19.13,873.75,36,0.000082315,true
215.04,26.48,188.52,8,0.000061433,true
194.78,23.03,171.70,7,0.000079973,true
418.07,18.78,399.26,16,0.000098311,true
251.63,18.77,232.83,10,0.000096996,true
185.63,20.57,165.01,7,0.000083757,true
263.10,18.83,244.23,10,0.000072372,true
234.07,18.93,215.10,8,0.000051504,true
751.63,20.84,730.74,30,0.000028509,true
305.68,19.81,285.84,12,0.000061194,true
353.56,19.74,333.78,14,0.000047291,true
333.22,21.86,311.29,13,0.000053585,true
237.88,21.00,216.85,9,0.000077963,true
842.60,26.69,815.87,33,0.000046138,true
234.58,19.72,214.82,9,0.000058538,true
496.81,19.78,477.00,20,0.000094162,true
355.57,21.75,333.78,14,0.000093062,true
332.58,20.78,311.77,13,0.000049008,true
279.51,19.75,259.73,11,0.000071284,true
257.74,18.89,238.81,9,0.000090945,true
276.87,19.78,257.04,10,0.000073533,true
243.21,19.84,223.33,9,0.000085787,true
686.49,18.81,667.64,27,0.000023149,true
165.50,20.80,144.68,6,0.000090813,true
982.26,19.00,963.21,40,0.000054282,true
