221.41,21.80,199.56,12,0.000075379,true
592.01,21.80,570.16,34,0.000090550,true
334.94,20.87,314.01,19,0.000054247,true
592.71,20.78,571.87,35,0.000096628,true
350.43,20.72,329.67,20,0.000020503,true
211.26,20.90,190.28,11,0.000072145,true
867.89,26.94,840.90,51,0.000072259,true
237.46,23.42,213.98,13,0.000065239,true
182.79,25.16,157.50,9,0.000077864,true
438.32,22.50,415.76,25,0.000082481,true
644.55,20.62,623.85,38,0.000099338,true
403.40,20.25,383.08,23,0.000083016,true
190.96,21.23,169.69,10,0.000081248,true
311.71,21.71,289.94,18,0.000063526,true
228.58,20.70,207.84,12,0.000067546,true
373.69,23.17,350.47,21,0.000062080,true
320.15,21.60,298.50,18,0.000066836,true
139.21,23.80,115.35,7,0.000082607,true
174.70,19.74,154.91,9,0.000061966,true
503.55,21.09,482.42,29,0.000050675,true
222.03,20.85,201.14,12,0.000091011,true
491.54,20.74,470.76,29,0.000056555,true
272.29,21.38,250.86,15,0.000071555,true
272.67,22.22,250.41,15,0.000058411,true
201.80,19.29,182.46,11,0.000095398,true
232.33,20.34,211.94,13,0.000094955,true
302.49,21.30,281.13,17,0.000049820,true
567.96,20.26,547.66,34,0.000074170,true
224.24,20.24,203.96,12,0.000072731,true
499.63,19.64,479.94,29,0.000030117,true
