144.90,19.52,125.33,6,0.000079218,true
151.75,21.30,130.40,7,0.000062532,true
214.88,20.86,193.97,11,0.000055942,true
300.94,20.19,280.69,16,0.000065215,true
437.61,21.30,416.27,24,0.000061960,true
184.11,21.76,162.30,9,0.000068187,true
167.03,21.79,145.20,8,0.000041237,true
258.83,23.28,235.50,14,0.000095424,true
114.56,22.79,91.74,5,0.000040649,true
127.08,20.69,106.35,6,0.000071957,true
482.41,27.91,454.45,25,0.000034272,true
307.66,20.66,286.95,16,0.000090824,true
252.46,27.96,224.44,13,0.000070462,true
362.77,20.65,342.08,20,0.000055105,true
330.53,20.59,309.89,18,0.000095055,true
324.20,21.39,302.76,17,0.000079289,true
228.06,19.24,208.78,12,0.000081083,true
247.75,22.66,225.05,13,0.000095445,true
191.01,20.64,170.33,9,0.000033855,true
199.34,19.66,179.63,10,0.000024597,true
110.89,20.58,90.26,5,0.000082158,true
161.84,19.91,141.89,8,0.000080190,true
139.90,24.75,115.11,6,0.000066064,true
771.72,19.55,752.13,44,0.000061654,true
128.00,20.91,107.05,6,0.000094979,true
160.65,21.85,138.77,8,0.000089042,true
272.45,20.40,252.00,14,0.000090201,true
129.69,20.66,108.98,6,0.000098862,true
607.99,20.79,586.76,34,0.000037678,true
141.94,20.66,121.24,7,0.000098933,true
