8.90,2.80,6.10,10,0.000074303,true
9.46,2.61,6.85,12,0.000071182,true
6.89,2.76,4.14,9,0.000000000,true
7.78,2.66,5.12,7,0.000075667,true
8.15,2.68,5.47,19,0.000040943,true
6.99,2.81,4.18,9,0.000054303,true
8.98,2.77,6.21,10,0.000011186,true
10.48,2.73,7.75,15,0.000026859,true
6.92,2.82,4.11,9,0.000062230,true
8.58,2.67,5.91,14,0.000039976,true
5.60,2.81,2.80,8,0.000085634,true
5.91,2.72,3.20,9,0.000031279,true
5.72,2.72,3.00,6,0.000075649,true
7.72,2.92,4.80,6,0.000016179,true
7.94,2.84,5.10,7,0.000025619,true
12.09,2.75,9.34,18,0.000046073,true
9.14,3.55,5.59,11,0.000049278,true
8.45,2.72,5.73,9,0.000047518,true
6.60,2.70,3.90,8,0.000018703,true
10.91,2.73,8.19,16,0.000018918,true
9.23,2.71,6.51,16,0.000031279,true
5.50,2.71,2.79,8,0.000041213,true
9.24,2.69,6.55,16,0.000054303,true
7.92,2.71,5.21,11,0.000051117,true
7.05,3.07,3.98,7,0.000034073,true
7.04,2.80,4.24,8,0.000004198,true
6.52,3.15,3.37,9,0.000099805,true
10.41,2.76,7.65,12,0.000090255,true
9.46,2.73,6.73,10,0.000062261,true
6.18,2.75,3.44,11,0.000054264,true
