205.49,21.71,183.73,11,0.000094927,true
140.38,20.84,119.48,7,0.000094907,true
323.43,20.74,302.65,18,0.000086978,true
321.25,20.66,300.54,18,0.000053715,true
208.53,22.35,186.11,11,0.000099999,true
258.31,20.99,237.26,14,0.000044818,true
213.53,21.66,191.82,11,0.000083356,true
244.04,22.08,221.92,13,0.000061801,true
354.50,20.86,333.60,20,0.000034563,true
301.09,21.81,279.23,17,0.000076837,true
238.33,20.85,217.44,13,0.000096979,true
411.20,20.70,390.45,23,0.000074986,true
470.39,20.32,450.03,27,0.000068234,true
224.27,22.29,201.90,12,0.000091687,true
167.32,21.63,145.65,9,0.000099913,true
223.63,20.34,203.25,12,0.000094100,true
252.54,24.13,228.36,14,0.000055595,true
272.44,23.15,249.24,15,0.000097294,true
251.82,22.17,229.61,14,0.000068183,true
230.81,19.67,211.10,13,0.000080300,true
298.48,20.72,277.70,16,0.000051984,true
207.23,23.67,183.51,11,0.000093394,true
307.37,20.78,286.55,17,0.000078500,true
309.48,20.61,288.81,17,0.000074335,true
295.83,24.14,271.63,16,0.000087408,true
156.45,21.70,134.70,8,0.000075304,true
189.30,20.58,168.66,10,0.000095282,true
170.45,21.67,148.74,9,0.000046395,true
204.60,21.77,182.78,11,0.000039090,true
330.21,20.64,309.53,18,0.000071624,true
