269.07,20.65,241.82,10,0.000086224,true
150.88,18.76,132.08,7,0.000042264,true
274.00,23.03,250.94,13,0.000027278,true
174.05,19.78,154.24,8,0.000031211,true
234.50,25.63,208.84,11,0.000065428,true
293.83,21.96,271.44,14,0.000065364,true
180.04,19.82,160.18,8,0.000072929,true
517.35,18.80,498.52,26,0.000051270,true
323.21,17.78,305.40,16,0.000059523,true
516.44,18.73,497.67,26,0.000047209,true
322.16,19.70,302.43,16,0.000096333,true
182.51,18.74,163.73,8,0.000055555,true
622.54,19.75,602.35,32,0.000034692,true
172.99,19.98,152.98,8,0.000012772,true
203.67,20.87,182.76,10,0.000080973,true
120.88,20.14,100.70,5,0.000092773,true
149.02,18.80,130.18,7,0.000018580,true
118.55,23.98,94.54,5,0.000028498,true
511.80,19.70,492.06,26,0.000012957,true
130.85,19.75,111.05,6,0.000099907,true
513.15,20.96,492.15,26,0.000022192,true
290.12,19.78,270.30,14,0.000047347,true
178.56,19.77,158.76,8,0.000092443,true
771.09,20.74,750.33,40,0.000034692,true
486.50,24.01,462.46,25,0.000065396,true
191.60,20.91,170.66,9,0.000057607,true
170.95,19.71,151.21,8,0.000080675,true
132.22,19.71,112.48,6,0.000092467,true
162.09,19.81,142.25,7,0.000055379,true
289.19,19.79,269.36,14,0.000059835,true
250.80,20.70,230.07,12,0.000041222,true
