245.67,22.83,222.79,9,0.000091590,true
213.94,20.81,193.07,8,0.000082534,true
334.79,20.18,314.57,13,0.000096330,true
294.54,20.93,273.57,11,0.000096662,true
561.47,20.64,540.77,22,0.000047321,true
190.36,19.86,170.46,7,0.000061507,true
266.95,20.68,246.20,10,0.000047471,true
216.70,19.91,196.74,8,0.000090311,true
686.47,21.12,665.30,27,0.000099598,true
321.14,21.56,299.53,12,0.000088235,true
362.65,23.75,338.86,14,0.000038879,true
219.08,21.89,197.15,8,0.000053641,true
250.50,20.32,230.11,9,0.000086366,true
246.47,20.68,225.75,9,0.000063461,true
578.75,24.49,554.21,23,0.000099645,true
261.96,19.71,242.18,9,0.000089945,true
223.89,21.99,201.83,8,0.000089900,true
546.28,21.65,524.57,21,0.000094093,true
286.49,20.64,265.79,11,0.000015601,true
267.06,20.32,246.68,9,0.000056689,true
411.22,21.29,389.89,16,0.000044122,true
650.93,20.69,630.20,25,0.000048787,true
414.62,20.66,393.91,16,0.000092316,true
833.23,24.30,808.88,33,0.000027609,true
248.11,22.47,225.60,9,0.000060120,true
359.90,21.70,338.15,14,0.000062361,true
498.42,21.73,476.65,19,0.000036776,true
460.20,19.75,440.40,17,0.000023790,true
268.42,21.49,246.87,10,0.000034074,true
