52.78,3.16,49.62,26,0.000057851,true
17.32,3.23,14.09,6,0.000040665,true
26.49,4.46,22.03,10,0.000028625,true
16.47,3.94,12.53,11,0.000059939,true
17.19,3.15,14.05,6,0.000071053,true
19.53,2.99,16.54,16,0.000075344,true
28.12,4.08,24.03,12,0.000024267,true
57.73,3.17,54.56,29,0.000098071,true
27.75,3.08,24.67,12,0.000094777,true
43.60,3.17,40.43,21,0.000035921,true
26.32,3.27,23.05,12,0.000031485,true
67.51,2.99,64.52,35,0.000039513,true
24.50,2.97,21.53,21,0.000097930,true
19.26,6.40,12.86,6,0.000018242,true
24.01,2.93,21.08,20,0.000068386,true
17.00,3.01,13.99,7,0.000095689,true
61.71,3.13,58.59,31,0.000061484,true
11.33,3.12,8.21,7,0.000095147,true
31.50,3.16,28.34,15,0.000084368,true
26.66,3.12,23.54,11,0.000088382,true
18.98,2.98,16.00,15,0.000063068,true
11.29,2.93,8.36,7,0.000095237,true
21.89,3.20,18.69,8,0.000058610,true
12.85,5.68,7.17,6,0.000071333,true
33.18,3.02,30.15,30,0.000074347,true
17.66,3.33,14.34,7,0.000072063,true
39.55,3.05,36.50,37,0.000070578,true
17.15,3.19,13.96,6,0.000018655,true
30.33,3.19,27.14,14,0.000058515,true
72.63,6.59,66.04,35,0.000069154,true
