72.61,3.08,69.53,46,0.000069989,true
55.57,3.03,52.53,18,0.000080661,true
97.02,6.59,90.43,32,0.000074104,true
79.05,3.12,75.93,26,0.000084018,true
23.15,3.10,20.05,13,0.000097118,true
22.96,2.93,20.03,12,0.000086576,true
21.44,3.02,18.42,12,0.000034335,true
48.39,3.31,45.08,15,0.000070427,true
32.53,3.20,29.33,10,0.000067787,true
44.78,3.16,41.62,14,0.000081605,true
24.58,2.94,21.65,14,0.000087992,true
104.67,4.24,100.42,35,0.000080555,true
56.95,3.13,53.82,18,0.000049067,true
37.11,3.02,34.10,22,0.000065380,true
44.68,4.43,40.25,14,0.000081140,true
82.16,3.96,78.20,26,0.000092909,true
49.72,3.13,46.58,16,0.000039518,true
55.80,3.04,52.76,36,0.000067275,true
36.80,2.91,33.89,22,0.000087038,true
26.62,3.04,23.58,8,0.000054342,true
56.34,3.05,53.29,18,0.000063071,true
25.75,2.78,22.97,15,0.000093490,true
54.53,3.10,51.42,17,0.000065209,true
37.00,3.03,33.97,11,0.000060726,true
46.48,3.04,43.44,29,0.000099086,true
41.83,3.07,38.76,13,0.000087966,true
48.60,3.82,44.78,29,0.000090229,true
51.80,3.20,48.60,17,0.000084604,true
100.60,3.41,97.19,34,0.000088701,true
39.89,3.03,36.86,12,0.000085347,true
