5.65,2.87,2.77,7,0.000080871,true
10.78,2.77,8.02,12,0.000081480,true
10.31,4.25,6.06,5,0.000013248,true
9.32,2.72,6.61,9,0.000074510,true
7.69,2.91,4.78,5,0.000021330,true
8.97,2.79,6.18,12,0.000049049,true
8.27,2.79,5.48,10,0.000047884,true
6.47,2.78,3.69,10,0.000093936,true
9.53,2.82,6.71,8,0.000010063,true
6.51,2.82,3.68,6,0.000087210,true
9.09,3.38,5.71,18,0.000096853,true
11.02,2.83,8.19,17,0.000070185,true
7.88,2.69,5.19,16,0.000065717,true
6.63,2.94,3.69,9,0.000073566,true
6.69,2.83,3.86,10,0.000021736,true
17.73,3.95,13.79,23,0.000094371,true
7.24,2.75,4.49,4,0.000083559,true
8.73,2.93,5.81,11,0.000099992,true
9.99,2.77,7.22,10,0.000071917,true
9.87,2.79,7.08,10,0.000084164,true
8.19,2.83,5.36,6,0.000065771,true
7.37,2.85,4.52,8,0.000073285,true
11.31,3.15,8.16,6,0.000081207,true
10.33,2.90,7.43,13,0.000080245,true
7.88,2.79,5.09,13,0.000033251,true
6.08,2.82,3.25,5,0.000076545,true
10.38,2.96,7.42,12,0.000052878,true
12.42,4.18,8.24,13,0.000068588,true
10.71,4.33,6.38,6,0.000043590,true
10.33,2.97,7.36,9,0.000072819,true
